日付,時間,役,順位,名前,得票数
04/22,8,霊,4,瑞希,182
04/22,8,霊,5,杏奈,144
04/22,8,霊,6,琴葉,105
04/22,8,霊,7,ジュリア,80
04/22,8,霊,8,可憐,74
04/22,8,霊,9,まつり,73
04/22,8,霊,10,莉緒,64
04/22,9,霊,1,麗花,3086
04/22,9,霊,2,紗代子,3072
04/22,9,霊,3,美也,861
04/22,9,霊,4,瑞希,182
04/22,9,霊,5,杏奈,144
04/22,9,霊,6,琴葉,105
04/22,9,霊,7,ジュリア,80
04/22,9,霊,8,可憐,74
04/22,9,霊,9,まつり,73
04/22,9,霊,10,莉緒,64
04/22,10,霊,1,麗花,3112
04/22,10,霊,2,紗代子,3103
04/22,10,霊,3,美也,865
04/22,10,霊,4,瑞希,182
04/22,10,霊,5,杏奈,144
04/22,10,霊,6,琴葉,105
04/22,10,霊,7,ジュリア,80
04/22,10,霊,8,可憐,76
04/22,10,霊,9,まつり,74
04/22,10,霊,10,莉緒,64
04/22,11,霊,1,紗代子,3137
04/22,11,霊,2,麗花,3125
04/22,11,霊,3,美也,874
04/22,11,霊,4,瑞希,182
04/22,11,霊,5,杏奈,146
04/22,11,霊,6,琴葉,105
04/22,11,霊,7,ジュリア,80
04/22,11,霊,8,可憐,77
04/22,11,霊,9,まつり,74
04/22,11,霊,10,莉緒,64
04/22,12,霊,1,紗代子,3182
04/22,12,霊,2,麗花,3165
04/22,12,霊,3,美也,888
04/22,12,霊,4,瑞希,184
04/22,12,霊,5,杏奈,146
04/22,12,霊,6,琴葉,107
04/22,12,霊,7,ジュリア,80
04/22,12,霊,8,可憐,78
04/22,12,霊,9,まつり,74
04/22,12,霊,10,莉緒,64
04/22,13,霊,1,紗代子,3230
04/22,13,霊,2,麗花,3209
04/22,13,霊,3,美也,897
04/22,13,霊,4,瑞希,184
04/22,13,霊,5,杏奈,147
04/22,13,霊,6,琴葉,107
04/22,13,霊,7,ジュリア,80
04/22,13,霊,8,可憐,78
04/22,13,霊,9,まつり,74
04/22,13,霊,10,莉緒,64
04/22,14,霊,1,紗代子,3241
04/22,14,霊,2,麗花,3221
04/22,14,霊,3,美也,913
04/22,14,霊,4,瑞希,185
04/22,14,霊,5,杏奈,147
04/22,14,霊,6,琴葉,108
04/22,14,霊,7,ジュリア,80
04/22,14,霊,8,可憐,78
04/22,14,霊,9,まつり,74
04/22,14,霊,10,莉緒,64
04/22,17,霊,1,紗代子,3265
04/22,17,霊,2,麗花,3238
04/22,17,霊,3,美也,914
04/22,17,霊,4,瑞希,185
04/22,17,霊,5,杏奈,148
04/22,17,霊,6,琴葉,109
04/22,17,霊,7,ジュリア,80
04/22,17,霊,8,可憐,78
04/22,17,霊,9,まつり,74
04/22,17,霊,10,莉緒,64
04/22,18,霊,1,麗花,3843
04/22,18,霊,2,紗代子,3750
04/22,18,霊,3,美也,1019
04/22,18,霊,4,瑞希,202
04/22,18,霊,5,杏奈,148
04/22,18,霊,6,琴葉,109
04/22,18,霊,7,可憐,89
04/22,18,霊,8,ジュリア,81
04/22,18,霊,9,まつり,74
04/22,18,霊,10,莉緒,66
04/22,19,霊,1,紗代子,4616
04/22,19,霊,2,麗花,4456
04/22,19,霊,3,美也,1116
04/22,19,霊,4,瑞希,208
04/22,19,霊,5,杏奈,149
04/22,19,霊,6,琴葉,110
04/22,19,霊,7,可憐,89
04/22,19,霊,8,ジュリア,83
04/22,19,霊,9,まつり,76
04/22,19,霊,10,莉緒,67
04/22,20,霊,1,紗代子,5107
04/22,20,霊,2,麗花,4892
04/22,20,霊,3,美也,1532
04/22,20,霊,4,瑞希,220
04/22,20,霊,5,杏奈,151
04/22,20,霊,6,琴葉,113
04/22,20,霊,7,可憐,92
04/22,20,霊,8,ジュリア,83
04/22,20,霊,9,まつり,81
04/22,20,霊,10,莉緒,68
04/22,23,霊,1,麗花,5422
04/22,23,霊,2,紗代子,5391
04/22,23,霊,3,美也,1575
04/22,23,霊,4,瑞希,221
04/22,23,霊,5,杏奈,154
04/22,23,霊,6,琴葉,113
04/22,23,霊,7,可憐,92
04/22,23,霊,8,ジュリア,83
04/22,23,霊,9,まつり,82
04/22,23,霊,10,莉緒,68
04/23,0,霊,1,紗代子,6436
04/23,0,霊,2,麗花,6280
04/23,0,霊,3,美也,1706
04/23,0,霊,4,瑞希,242
04/23,0,霊,5,杏奈,154
04/23,0,霊,6,琴葉,129
04/23,0,霊,7,可憐,94
04/23,0,霊,8,ジュリア,84
04/23,0,霊,9,まつり,83
04/23,0,霊,10,莉緒,68
04/23,1,霊,1,麗花,7695
04/23,1,霊,2,紗代子,7607
04/23,1,霊,3,美也,1975
04/23,1,霊,4,瑞希,253
04/23,1,霊,5,杏奈,191
04/23,1,霊,6,琴葉,131
04/23,1,霊,7,可憐,98
04/23,1,霊,8,ジュリア,93
04/23,1,霊,9,まつり,85
04/23,1,霊,10,莉緒,68
04/23,2,霊,1,紗代子,8433
04/23,2,霊,2,麗花,8312
04/23,2,霊,3,美也,2100
04/23,2,霊,4,瑞希,258
04/23,2,霊,5,杏奈,196
04/23,2,霊,6,琴葉,138
04/23,2,霊,7,可憐,103
04/23,2,霊,8,まつり,94
04/23,2,霊,9,ジュリア,93
04/23,2,霊,10,莉緒,68
04/23,3,霊,1,紗代子,8835
04/23,3,霊,2,麗花,8659
04/23,3,霊,3,美也,2242
04/23,3,霊,4,瑞希,263
04/23,3,霊,5,杏奈,199
04/23,3,霊,6,琴葉,138
04/23,3,霊,7,可憐,105
04/23,3,霊,8,まつり,95
04/23,3,霊,9,ジュリア,93
04/23,3,霊,10,朋花,69
04/23,4,霊,1,紗代子,9102
04/23,4,霊,2,麗花,8924
04/23,4,霊,3,美也,2263
04/23,4,霊,4,瑞希,271
04/23,4,霊,5,杏奈,199
04/23,4,霊,6,琴葉,138
04/23,4,霊,7,可憐,105
04/23,4,霊,8,まつり,95
04/23,4,霊,9,ジュリア,94
04/23,4,霊,10,朋花,69
04/23,5,霊,1,紗代子,9269
04/23,5,霊,2,麗花,9021
04/23,5,霊,3,美也,2286
04/23,5,霊,4,瑞希,271
04/23,5,霊,5,杏奈,199
04/23,5,霊,6,琴葉,139
04/23,5,霊,7,可憐,106
04/23,5,霊,8,まつり,95
04/23,5,霊,9,ジュリア,94
04/23,5,霊,10,朋花,69
04/23,6,霊,1,紗代子,9350
04/23,6,霊,2,麗花,9273
04/23,6,霊,3,美也,2308
04/23,6,霊,4,瑞希,276
04/23,6,霊,5,杏奈,199
04/23,6,霊,6,琴葉,155
04/23,6,霊,7,ジュリア,118
04/23,6,霊,8,可憐,108
04/23,6,霊,9,まつり,95
04/23,6,霊,10,朋花,69
04/23,7,霊,1,紗代子,9556
04/23,7,霊,2,麗花,9493
04/23,7,霊,3,美也,2310
04/23,7,霊,4,瑞希,279
04/23,7,霊,5,杏奈,200
04/23,7,霊,6,琴葉,157
04/23,7,霊,7,ジュリア,118
04/23,7,霊,8,可憐,109
04/23,7,霊,9,まつり,95
04/23,7,霊,10,莉緒,71
04/23,8,霊,1,紗代子,10031
04/23,8,霊,2,麗花,9828
04/23,8,霊,3,美也,2333
04/23,8,霊,4,瑞希,279
04/23,8,霊,5,杏奈,212
04/23,8,霊,6,琴葉,162
04/23,8,霊,7,ジュリア,119
04/23,8,霊,8,可憐,113
04/23,8,霊,9,まつり,95
04/23,8,霊,10,莉緒,72
04/23,9,霊,1,紗代子,10293
04/23,9,霊,2,麗花,10261
04/23,9,霊,3,美也,2370
04/23,9,霊,4,瑞希,306
04/23,9,霊,5,杏奈,259
04/23,9,霊,6,琴葉,164
04/23,9,霊,7,莉緒,160
04/23,9,霊,8,ジュリア,120
04/23,9,霊,9,可憐,114
04/23,9,霊,10,まつり,95
04/23,10,霊,1,紗代子,10892
04/23,10,霊,2,麗花,10699
04/23,10,霊,3,美也,2661
04/23,10,霊,4,瑞希,313
04/23,10,霊,5,杏奈,260
04/23,10,霊,6,琴葉,177
04/23,10,霊,7,莉緒,160
04/23,10,霊,8,可憐,133
04/23,10,霊,9,ジュリア,121
04/23,10,霊,10,まつり,95
04/23,11,霊,1,麗花,11450
04/23,11,霊,2,紗代子,11319
04/23,11,霊,3,美也,2744
04/23,11,霊,4,瑞希,360
04/23,11,霊,5,杏奈,266
04/23,11,霊,6,琴葉,177
04/23,11,霊,7,莉緒,160
04/23,11,霊,8,可憐,139
04/23,11,霊,9,ジュリア,121
04/23,11,霊,10,風花,102
04/23,12,霊,1,麗花,12024
04/23,12,霊,2,紗代子,11735
04/23,12,霊,3,美也,2900
04/23,12,霊,4,瑞希,367
04/23,12,霊,5,杏奈,267
04/23,12,霊,6,琴葉,183
04/23,12,霊,7,莉緒,160
04/23,12,霊,8,可憐,144
04/23,12,霊,9,ジュリア,121
04/23,12,霊,10,風花,102
04/23,13,霊,1,麗花,12443
04/23,13,霊,2,紗代子,12305
04/23,13,霊,3,美也,3028
04/23,13,霊,4,瑞希,372
04/23,13,霊,5,杏奈,269
04/23,13,霊,6,琴葉,183
04/23,13,霊,7,莉緒,160
04/23,13,霊,8,可憐,150
04/23,13,霊,9,ジュリア,121
04/23,13,霊,10,風花,104
04/23,14,霊,1,紗代子,12790
04/23,14,霊,2,麗花,12780
04/23,14,霊,3,美也,3158
04/23,14,霊,4,瑞希,372
04/23,14,霊,5,杏奈,269
04/23,14,霊,6,琴葉,221
04/23,14,霊,7,莉緒,180
04/23,14,霊,8,可憐,152
04/23,14,霊,9,ジュリア,123
04/23,14,霊,10,風花,105
04/23,15,霊,1,麗花,13229
04/23,15,霊,2,紗代子,13018
04/23,15,霊,3,美也,3228
04/23,15,霊,4,瑞希,377
04/23,15,霊,5,杏奈,271
04/23,15,霊,6,琴葉,223
04/23,15,霊,7,莉緒,181
04/23,15,霊,8,可憐,153
04/23,15,霊,9,ジュリア,125
04/23,15,霊,10,風花,106
04/23,16,霊,1,麗花,13440
04/23,16,霊,2,紗代子,13330
04/23,16,霊,3,美也,3311
04/23,16,霊,4,瑞希,381
04/23,16,霊,5,杏奈,274
04/23,16,霊,6,琴葉,223
04/23,16,霊,7,莉緒,181
04/23,16,霊,8,可憐,155
04/23,16,霊,9,ジュリア,125
04/23,16,霊,10,風花,111
04/23,17,霊,1,麗花,13704
04/23,17,霊,2,紗代子,13640
04/23,17,霊,3,美也,3338
04/23,17,霊,4,瑞希,381
04/23,17,霊,5,杏奈,274
04/23,17,霊,6,琴葉,223
04/23,17,霊,7,莉緒,182
04/23,17,霊,8,可憐,157
04/23,17,霊,9,ジュリア,126
04/23,17,霊,10,風花,112
04/23,18,霊,1,麗花,14147
04/23,18,霊,2,紗代子,13977
04/23,18,霊,3,美也,3450
04/23,18,霊,4,瑞希,411
04/23,18,霊,5,杏奈,275
04/23,18,霊,6,琴葉,223
04/23,18,霊,7,莉緒,192
04/23,18,霊,8,可憐,158
04/23,18,霊,9,ジュリア,126
04/23,18,霊,10,風花,113
04/23,19,霊,1,麗花,14380
04/23,19,霊,2,紗代子,14357
04/23,19,霊,3,美也,3464
04/23,19,霊,4,瑞希,412
04/23,19,霊,5,杏奈,278
04/23,19,霊,6,琴葉,223
04/23,19,霊,7,莉緒,192
04/23,19,霊,8,可憐,160
04/23,19,霊,9,ジュリア,127
04/23,19,霊,10,風花,113
04/23,20,霊,1,紗代子,14806
04/23,20,霊,2,麗花,14736
04/23,20,霊,3,美也,3615
04/23,20,霊,4,瑞希,414
04/23,20,霊,5,杏奈,286
04/23,20,霊,6,琴葉,223
04/23,20,霊,7,莉緒,194
04/23,20,霊,8,可憐,163
04/23,20,霊,9,ジュリア,128
04/23,20,霊,10,風花,113
04/23,21,霊,1,麗花,15374
04/23,21,霊,2,紗代子,15329
04/23,21,霊,3,美也,3759
04/23,21,霊,4,瑞希,420
04/23,21,霊,5,杏奈,288
04/23,21,霊,6,琴葉,223
04/23,21,霊,7,莉緒,194
04/23,21,霊,8,可憐,165
04/23,21,霊,9,ジュリア,129
04/23,21,霊,10,風花,114
04/23,22,霊,1,麗花,15727
04/23,22,霊,2,紗代子,15724
04/23,22,霊,3,美也,3813
04/23,22,霊,4,瑞希,456
04/23,22,霊,5,杏奈,315
04/23,22,霊,6,琴葉,244
04/23,22,霊,7,莉緒,207
04/23,22,霊,8,可憐,167
04/23,22,霊,9,ジュリア,130
04/23,22,霊,10,風花,116
04/23,23,霊,1,紗代子,16095
04/23,23,霊,2,麗花,16028
04/23,23,霊,3,美也,3926
04/23,23,霊,4,瑞希,470
04/23,23,霊,5,杏奈,316
04/23,23,霊,6,琴葉,245
04/23,23,霊,7,莉緒,207
04/23,23,霊,8,可憐,167
04/23,23,霊,9,ジュリア,132
04/23,23,霊,10,まつり,126
04/24,0,霊,1,麗花,16485
04/24,0,霊,2,紗代子,16457
04/24,0,霊,3,美也,3968
04/24,0,霊,4,瑞希,476
04/24,0,霊,5,杏奈,316
04/24,0,霊,6,琴葉,246
04/24,0,霊,7,莉緒,238
04/24,0,霊,8,可憐,170
04/24,0,霊,9,ジュリア,132
04/24,0,霊,10,まつり,128
04/24,1,霊,1,紗代子,17143
04/24,1,霊,2,麗花,17032
04/24,1,霊,3,美也,4390
04/24,1,霊,4,瑞希,482
04/24,1,霊,5,杏奈,322
04/24,1,霊,6,琴葉,250
04/24,1,霊,7,莉緒,245
04/24,1,霊,8,可憐,173
04/24,1,霊,9,ジュリア,139
04/24,1,霊,10,まつり,128
04/24,2,霊,1,紗代子,17441
04/24,2,霊,2,麗花,17384
04/24,2,霊,3,美也,4753
04/24,2,霊,4,瑞希,490
04/24,2,霊,5,杏奈,327
04/24,2,霊,6,琴葉,253
04/24,2,霊,7,莉緒,245
04/24,2,霊,8,可憐,174
04/24,2,霊,9,ジュリア,139
04/24,2,霊,10,まつり,129
04/24,3,霊,1,紗代子,17683
04/24,3,霊,2,麗花,17675
04/24,3,霊,3,美也,4790
04/24,3,霊,4,瑞希,493
04/24,3,霊,5,杏奈,327
04/24,3,霊,6,琴葉,255
04/24,3,霊,7,莉緒,245
04/24,3,霊,8,可憐,174
04/24,3,霊,9,ジュリア,139
04/24,3,霊,10,まつり,129
04/24,4,霊,1,麗花,17829
04/24,4,霊,2,紗代子,17768
04/24,4,霊,3,美也,4797
04/24,4,霊,4,瑞希,495
04/24,4,霊,5,杏奈,327
04/24,4,霊,6,莉緒,261
04/24,4,霊,7,琴葉,255
04/24,4,霊,8,可憐,175
04/24,4,霊,9,ジュリア,139
04/24,4,霊,10,まつり,129
04/24,5,霊,1,麗花,17955
04/24,5,霊,2,紗代子,17916
04/24,5,霊,3,美也,4813
04/24,5,霊,4,瑞希,497
04/24,5,霊,5,杏奈,331
04/24,5,霊,6,莉緒,261
04/24,5,霊,7,琴葉,256
04/24,5,霊,8,可憐,176
04/24,5,霊,9,まつり,150
04/24,5,霊,10,ジュリア,139
04/24,6,霊,1,紗代子,18082
04/24,6,霊,2,麗花,18015
04/24,6,霊,3,美也,4904
04/24,6,霊,4,瑞希,497
04/24,6,霊,5,杏奈,331
04/24,6,霊,6,莉緒,261
04/24,6,霊,7,琴葉,256
04/24,6,霊,8,可憐,176
04/24,6,霊,9,まつり,150
04/24,6,霊,10,ジュリア,139
04/24,7,霊,1,紗代子,18192
04/24,7,霊,2,麗花,18058
04/24,7,霊,3,美也,4910
04/24,7,霊,4,瑞希,500
04/24,7,霊,5,杏奈,331
04/24,7,霊,6,莉緒,261
04/24,7,霊,7,琴葉,257
04/24,7,霊,8,可憐,182
04/24,7,霊,9,まつり,150
04/24,7,霊,10,ジュリア,139
04/24,8,霊,1,紗代子,18218
04/24,8,霊,2,麗花,18130
04/24,8,霊,3,美也,4921
04/24,8,霊,4,瑞希,500
04/24,8,霊,5,杏奈,338
04/24,8,霊,6,莉緒,261
04/24,8,霊,7,琴葉,257
04/24,8,霊,8,可憐,183
04/24,8,霊,9,まつり,150
04/24,8,霊,10,ジュリア,144
04/24,9,霊,1,紗代子,18420
04/24,9,霊,2,麗花,18285
04/24,9,霊,3,美也,4990
04/24,9,霊,4,瑞希,503
04/24,9,霊,5,杏奈,338
04/24,9,霊,6,琴葉,271
04/24,9,霊,7,莉緒,261
04/24,9,霊,8,可憐,188
04/24,9,霊,9,まつり,150
04/24,9,霊,10,ジュリア,145
04/24,10,霊,1,紗代子,18733
04/24,10,霊,2,麗花,18478
04/24,10,霊,3,美也,5027
04/24,10,霊,4,瑞希,504
04/24,10,霊,5,杏奈,338
04/24,10,霊,6,琴葉,271
04/24,10,霊,7,莉緒,262
04/24,10,霊,8,可憐,202
04/24,10,霊,9,まつり,152
04/24,10,霊,10,ジュリア,145
04/24,11,霊,1,麗花,18981
04/24,11,霊,2,紗代子,18970
04/24,11,霊,3,美也,5084
04/24,11,霊,4,瑞希,508
04/24,11,霊,5,杏奈,391
04/24,11,霊,6,琴葉,271
04/24,11,霊,7,莉緒,262
04/24,11,霊,8,可憐,204
04/24,11,霊,9,ジュリア,162
04/24,11,霊,10,まつり,153
04/24,12,霊,1,麗花,19258
04/24,12,霊,2,紗代子,19186
04/24,12,霊,3,美也,5088
04/24,12,霊,4,瑞希,514
04/24,12,霊,5,杏奈,391
04/24,12,霊,6,琴葉,272
04/24,12,霊,7,莉緒,262
04/24,12,霊,8,可憐,215
04/24,12,霊,9,ジュリア,162
04/24,12,霊,10,まつり,153
04/24,13,霊,1,麗花,19624
04/24,13,霊,2,紗代子,19602
04/24,13,霊,3,美也,5120
04/24,13,霊,4,瑞希,519
04/24,13,霊,5,杏奈,395
04/24,13,霊,6,琴葉,273
04/24,13,霊,7,莉緒,263
04/24,13,霊,8,可憐,216
04/24,13,霊,9,ジュリア,162
04/24,13,霊,10,まつり,153
04/24,14,霊,1,紗代子,19818
04/24,14,霊,2,麗花,19758
04/24,14,霊,3,美也,5180
04/24,14,霊,4,瑞希,520
04/24,14,霊,5,杏奈,405
04/24,14,霊,6,琴葉,273
04/24,14,霊,7,莉緒,263
04/24,14,霊,8,可憐,217
04/24,14,霊,9,ジュリア,162
04/24,14,霊,10,まつり,153
04/24,15,霊,1,麗花,20027
04/24,15,霊,2,紗代子,19936
04/24,15,霊,3,美也,5311
04/24,15,霊,4,瑞希,522
04/24,15,霊,5,杏奈,406
04/24,15,霊,6,琴葉,276
04/24,15,霊,7,莉緒,263
04/24,15,霊,8,可憐,218
04/24,15,霊,9,ジュリア,162
04/24,15,霊,10,まつり,153
04/24,16,霊,1,麗花,20249
04/24,16,霊,2,紗代子,20238
04/24,16,霊,3,美也,5397
04/24,16,霊,4,瑞希,523
04/24,16,霊,5,杏奈,406
04/24,16,霊,6,琴葉,276
04/24,16,霊,7,莉緒,264
04/24,16,霊,8,可憐,219
04/24,16,霊,9,ジュリア,162
04/24,16,霊,10,まつり,154
04/24,17,霊,1,麗花,20640
04/24,17,霊,2,紗代子,20504
04/24,17,霊,3,美也,5460
04/24,17,霊,4,瑞希,526
04/24,17,霊,5,杏奈,406
04/24,17,霊,6,琴葉,276
04/24,17,霊,7,莉緒,264
04/24,17,霊,8,可憐,220
04/24,17,霊,9,ジュリア,162
04/24,17,霊,10,まつり,154
04/24,18,霊,1,麗花,20734
04/24,18,霊,2,紗代子,20574
04/24,18,霊,3,美也,5496
04/24,18,霊,4,瑞希,529
04/24,18,霊,5,杏奈,410
04/24,18,霊,6,琴葉,276
04/24,18,霊,7,莉緒,266
04/24,18,霊,8,可憐,222
04/24,18,霊,9,ジュリア,164
04/24,18,霊,10,まつり,154
04/24,19,霊,1,麗花,20809
04/24,19,霊,2,紗代子,20697
04/24,19,霊,3,美也,5501
04/24,19,霊,4,瑞希,530
04/24,19,霊,5,杏奈,435
04/24,19,霊,6,琴葉,276
04/24,19,霊,7,莉緒,266
04/24,19,霊,8,可憐,222
04/24,19,霊,9,ジュリア,164
04/24,19,霊,10,まつり,154
04/24,20,霊,1,麗花,20900
04/24,20,霊,2,紗代子,20846
04/24,20,霊,3,美也,5515
04/24,20,霊,4,瑞希,553
04/24,20,霊,5,杏奈,436
04/24,20,霊,6,琴葉,278
04/24,20,霊,7,莉緒,266
04/24,20,霊,8,可憐,222
04/24,20,霊,9,ジュリア,166
04/24,20,霊,10,まつり,155
04/24,21,霊,1,麗花,21221
04/24,21,霊,2,紗代子,20935
04/24,21,霊,3,美也,5523
04/24,21,霊,4,瑞希,555
04/24,21,霊,5,杏奈,438
04/24,21,霊,6,琴葉,279
04/24,21,霊,7,莉緒,266
04/24,21,霊,8,可憐,226
04/24,21,霊,9,ジュリア,167
04/24,21,霊,10,まつり,156
04/24,22,霊,1,麗花,21373
04/24,22,霊,2,紗代子,21236
04/24,22,霊,3,美也,5536
04/24,22,霊,4,瑞希,560
04/24,22,霊,5,杏奈,443
04/24,22,霊,6,琴葉,281
04/24,22,霊,7,莉緒,273
04/24,22,霊,8,可憐,227
04/24,22,霊,9,ジュリア,168
04/24,22,霊,10,まつり,156
04/24,23,霊,1,麗花,21481
04/24,23,霊,2,紗代子,21363
04/24,23,霊,3,美也,5552
04/24,23,霊,4,瑞希,561
04/24,23,霊,5,杏奈,446
04/24,23,霊,6,琴葉,281
04/24,23,霊,7,莉緒,273
04/24,23,霊,8,可憐,231
04/24,23,霊,9,ジュリア,168
04/24,23,霊,10,まつり,156
04/25,0,霊,1,麗花,21659
04/25,0,霊,2,紗代子,21503
04/25,0,霊,3,美也,5585
04/25,0,霊,4,瑞希,573
04/25,0,霊,5,杏奈,472
04/25,0,霊,6,琴葉,283
04/25,0,霊,7,莉緒,273
04/25,0,霊,8,可憐,233
04/25,0,霊,9,ジュリア,168
04/25,0,霊,10,まつり,156
04/25,1,霊,1,麗花,22112
04/25,1,霊,2,紗代子,21874
04/25,1,霊,3,美也,5595
04/25,1,霊,4,瑞希,574
04/25,1,霊,5,杏奈,498
04/25,1,霊,6,琴葉,284
04/25,1,霊,7,莉緒,274
04/25,1,霊,8,可憐,233
04/25,1,霊,9,ジュリア,169
04/25,1,霊,10,まつり,158
04/25,3,霊,1,麗花,22350
04/25,3,霊,2,紗代子,22250
04/25,3,霊,3,美也,5620
04/25,3,霊,4,瑞希,580
04/25,3,霊,5,杏奈,501
04/25,3,霊,6,琴葉,285
04/25,3,霊,7,莉緒,275
04/25,3,霊,8,可憐,241
04/25,3,霊,9,ジュリア,172
04/25,3,霊,10,まつり,159
04/25,4,霊,1,麗花,22451
04/25,4,霊,2,紗代子,22277
04/25,4,霊,3,美也,5732
04/25,4,霊,4,瑞希,581
04/25,4,霊,5,杏奈,501
04/25,4,霊,6,琴葉,285
04/25,4,霊,7,莉緒,275
04/25,4,霊,8,可憐,241
04/25,4,霊,9,ジュリア,173
04/25,4,霊,10,風花,167
04/25,5,霊,1,麗花,22555
04/25,5,霊,2,紗代子,22290
04/25,5,霊,3,美也,5733
04/25,5,霊,4,瑞希,581
04/25,5,霊,5,杏奈,502
04/25,5,霊,6,琴葉,285
04/25,5,霊,7,莉緒,275
04/25,5,霊,8,可憐,241
04/25,5,霊,9,ジュリア,173
04/25,5,霊,10,風花,167
04/25,6,霊,1,麗花,22601
04/25,6,霊,2,紗代子,22354
04/25,6,霊,3,美也,5768
04/25,6,霊,4,瑞希,581
04/25,6,霊,5,杏奈,507
04/25,6,霊,6,琴葉,286
04/25,6,霊,7,莉緒,280
04/25,6,霊,8,可憐,241
04/25,6,霊,9,ジュリア,173
04/25,6,霊,10,風花,167
04/25,7,霊,1,麗花,22651
04/25,7,霊,2,紗代子,22415
04/25,7,霊,3,美也,5815
04/25,7,霊,4,瑞希,581
04/25,7,霊,5,杏奈,508
04/25,7,霊,6,琴葉,286
04/25,7,霊,7,莉緒,280
04/25,7,霊,8,可憐,242
04/25,7,霊,9,ジュリア,173
04/25,7,霊,10,風花,168
04/25,8,霊,1,麗花,22809
04/25,8,霊,2,紗代子,22632
04/25,8,霊,3,美也,5821
04/25,8,霊,4,瑞希,582
04/25,8,霊,5,杏奈,511
04/25,8,霊,6,琴葉,286
04/25,8,霊,7,莉緒,280
04/25,8,霊,8,可憐,242
04/25,8,霊,9,ジュリア,173
04/25,8,霊,10,風花,169
04/25,9,霊,1,麗花,22884
04/25,9,霊,2,紗代子,22717
04/25,9,霊,3,美也,5822
04/25,9,霊,4,瑞希,584
04/25,9,霊,5,杏奈,512
04/25,9,霊,6,琴葉,286
04/25,9,霊,7,莉緒,280
04/25,9,霊,8,可憐,245
04/25,9,霊,9,ジュリア,173
04/25,9,霊,10,風花,169
04/25,10,霊,1,麗花,23013
04/25,10,霊,2,紗代子,22781
04/25,10,霊,3,美也,5826
04/25,10,霊,4,瑞希,584
04/25,10,霊,5,杏奈,512
04/25,10,霊,6,琴葉,321
04/25,10,霊,7,莉緒,280
04/25,10,霊,8,可憐,248
04/25,10,霊,9,ジュリア,183
04/25,10,霊,10,風花,169
04/25,11,霊,1,麗花,23157
04/25,11,霊,2,紗代子,22972
04/25,11,霊,3,美也,5874
04/25,11,霊,4,瑞希,584
04/25,11,霊,5,杏奈,513
04/25,11,霊,6,琴葉,321
04/25,11,霊,7,莉緒,280
04/25,11,霊,8,可憐,249
04/25,11,霊,9,ジュリア,183
04/25,11,霊,10,風花,169
04/25,12,霊,1,麗花,23321
04/25,12,霊,2,紗代子,23024
04/25,12,霊,3,美也,6002
04/25,12,霊,4,瑞希,586
04/25,12,霊,5,杏奈,514
04/25,12,霊,6,琴葉,321
04/25,12,霊,7,莉緒,280
04/25,12,霊,8,可憐,250
04/25,12,霊,9,ジュリア,183
04/25,12,霊,10,風花,171
04/25,13,霊,1,麗花,23478
04/25,13,霊,2,紗代子,23100
04/25,13,霊,3,美也,6002
04/25,13,霊,4,瑞希,587
04/25,13,霊,5,杏奈,516
04/25,13,霊,6,琴葉,324
04/25,13,霊,7,莉緒,287
04/25,13,霊,8,可憐,250
04/25,13,霊,9,ジュリア,183
04/25,13,霊,10,風花,171
04/25,14,霊,1,麗花,23498
04/25,14,霊,2,紗代子,23372
04/25,14,霊,3,美也,6072
04/25,14,霊,4,瑞希,588
04/25,14,霊,5,杏奈,516
04/25,14,霊,6,琴葉,325
04/25,14,霊,7,莉緒,287
04/25,14,霊,8,可憐,250
04/25,14,霊,9,ジュリア,183
04/25,14,霊,10,風花,171
04/25,15,霊,1,麗花,23594
04/25,15,霊,2,紗代子,23440
04/25,15,霊,3,美也,6072
04/25,15,霊,4,瑞希,591
04/25,15,霊,5,杏奈,517
04/25,15,霊,6,琴葉,325
04/25,15,霊,7,莉緒,288
04/25,15,霊,8,可憐,251
04/25,15,霊,9,ジュリア,183
04/25,15,霊,10,風花,171
04/25,16,霊,1,麗花,23598
04/25,16,霊,2,紗代子,23555
04/25,16,霊,3,美也,6072
04/25,16,霊,4,瑞希,641
04/25,16,霊,5,杏奈,517
04/25,16,霊,6,琴葉,325
04/25,16,霊,7,莉緒,288
04/25,16,霊,8,可憐,251
04/25,16,霊,9,ジュリア,183
04/25,16,霊,10,風花,171
04/25,17,霊,1,紗代子,23914
04/25,17,霊,2,麗花,23745
04/25,17,霊,3,美也,6073
04/25,17,霊,4,瑞希,641
04/25,17,霊,5,杏奈,517
04/25,17,霊,6,琴葉,326
04/25,17,霊,7,莉緒,288
04/25,17,霊,8,可憐,253
04/25,17,霊,9,ジュリア,183
04/25,17,霊,10,風花,171
04/25,18,霊,1,紗代子,24002
04/25,18,霊,2,麗花,23882
04/25,18,霊,3,美也,6075
04/25,18,霊,4,瑞希,641
04/25,18,霊,5,杏奈,520
04/25,18,霊,6,琴葉,326
04/25,18,霊,7,莉緒,288
04/25,18,霊,8,可憐,254
04/25,18,霊,9,ジュリア,183
04/25,18,霊,10,風花,171
04/25,19,霊,1,麗花,24091
04/25,19,霊,2,紗代子,24030
04/25,19,霊,3,美也,6077
04/25,19,霊,4,瑞希,646
04/25,19,霊,5,杏奈,521
04/25,19,霊,6,琴葉,326
