日付,時間,役,順位,名前,得票数
04/21,19,用心棒,9,莉緒,60
04/21,19,用心棒,10,静香,56
04/21,20,用心棒,1,のり子,1641
04/21,20,用心棒,2,志保,1261
04/21,20,用心棒,3,海美,908
04/21,20,用心棒,4,ジュリア,312
04/21,20,用心棒,5,昴,218
04/21,20,用心棒,6,瑞希,177
04/21,20,用心棒,7,エミリー,84
04/21,20,用心棒,8,恵美,62
04/21,20,用心棒,9,莉緒,60
04/21,20,用心棒,10,静香,56
04/21,21,用心棒,1,のり子,1654
04/21,21,用心棒,2,志保,1274
04/21,21,用心棒,3,海美,924
04/21,21,用心棒,4,ジュリア,325
04/21,21,用心棒,5,昴,224
04/21,21,用心棒,6,瑞希,179
04/21,21,用心棒,7,エミリー,85
04/21,21,用心棒,8,恵美,62
04/21,21,用心棒,9,莉緒,60
04/21,21,用心棒,10,静香,56
04/21,22,用心棒,1,のり子,1679
04/21,22,用心棒,2,志保,1302
04/21,22,用心棒,3,海美,926
04/21,22,用心棒,4,ジュリア,327
04/21,22,用心棒,5,昴,225
04/21,22,用心棒,6,瑞希,181
04/21,22,用心棒,7,エミリー,85
04/21,22,用心棒,8,恵美,64
04/21,22,用心棒,9,莉緒,61
04/21,22,用心棒,10,静香,56
04/21,23,用心棒,1,のり子,1696
04/21,23,用心棒,2,志保,1343
04/21,23,用心棒,3,海美,945
04/21,23,用心棒,4,ジュリア,327
04/21,23,用心棒,5,昴,228
04/21,23,用心棒,6,瑞希,181
04/21,23,用心棒,7,エミリー,86
04/21,23,用心棒,8,恵美,65
04/21,23,用心棒,9,莉緒,62
04/21,23,用心棒,10,静香,56
04/22,0,用心棒,1,のり子,1710
04/22,0,用心棒,2,志保,1358
04/22,0,用心棒,3,海美,960
04/22,0,用心棒,4,ジュリア,329
04/22,0,用心棒,5,昴,237
04/22,0,用心棒,6,瑞希,182
04/22,0,用心棒,7,エミリー,86
04/22,0,用心棒,8,恵美,65
04/22,0,用心棒,9,莉緒,63
04/22,0,用心棒,10,風花,58
04/22,1,用心棒,1,のり子,1818
04/22,1,用心棒,2,志保,1446
04/22,1,用心棒,3,海美,993
04/22,1,用心棒,4,ジュリア,330
04/22,1,用心棒,5,昴,247
04/22,1,用心棒,6,瑞希,183
04/22,1,用心棒,7,エミリー,86
04/22,1,用心棒,8,恵美,67
04/22,1,用心棒,9,莉緒,64
