日付,時間,役,順位,名前,得票数
04/22,7,勇者,7,昴,188
04/22,7,勇者,8,琴葉,163
04/22,7,勇者,9,志保,135
04/22,7,勇者,10,紗代子,103
04/22,8,勇者,1,杏奈,5085
04/22,8,勇者,2,百合子,5073
04/22,8,勇者,3,未来,662
04/22,8,勇者,4,海美,226
04/22,8,勇者,5,静香,215
04/22,8,勇者,6,翼,202
04/22,8,勇者,7,昴,188
04/22,8,勇者,8,琴葉,167
04/22,8,勇者,9,志保,136
04/22,8,勇者,10,紗代子,103
04/22,9,勇者,1,杏奈,5160
04/22,9,勇者,2,百合子,5154
04/22,9,勇者,3,未来,666
04/22,9,勇者,4,海美,235
04/22,9,勇者,5,静香,219
04/22,9,勇者,6,翼,202
04/22,9,勇者,7,昴,188
04/22,9,勇者,8,琴葉,167
04/22,9,勇者,9,志保,138
04/22,9,勇者,10,紗代子,103
04/22,10,勇者,1,百合子,5212
04/22,10,勇者,2,杏奈,5208
04/22,10,勇者,3,未来,669
04/22,10,勇者,4,海美,236
04/22,10,勇者,5,静香,219
04/22,10,勇者,6,翼,202
04/22,10,勇者,7,昴,188
04/22,10,勇者,8,琴葉,171
04/22,10,勇者,9,志保,138
04/22,10,勇者,10,紗代子,104
04/22,11,勇者,1,杏奈,5274
04/22,11,勇者,2,百合子,5270
04/22,11,勇者,3,未来,674
04/22,11,勇者,4,海美,236
04/22,11,勇者,5,静香,219
04/22,11,勇者,6,翼,202
04/22,11,勇者,7,昴,188
04/22,11,勇者,8,琴葉,173
04/22,11,勇者,9,志保,139
04/22,11,勇者,10,紗代子,104
04/22,12,勇者,1,杏奈,5321
04/22,12,勇者,2,百合子,5300
04/22,12,勇者,3,未来,674
04/22,12,勇者,4,海美,236
04/22,12,勇者,5,静香,223
04/22,12,勇者,6,翼,203
04/22,12,勇者,7,昴,188
04/22,12,勇者,8,琴葉,173
04/22,12,勇者,9,志保,139
04/22,12,勇者,10,紗代子,104
04/22,13,勇者,1,杏奈,5411
04/22,13,勇者,2,百合子,5385
04/22,13,勇者,3,未来,675
04/22,13,勇者,4,海美,236
04/22,13,勇者,5,静香,225
04/22,13,勇者,6,翼,206
04/22,13,勇者,7,昴,190
04/22,13,勇者,8,琴葉,174
04/22,13,勇者,9,志保,139
04/22,13,勇者,10,紗代子,104
04/22,14,勇者,1,杏奈,5440
04/22,14,勇者,2,百合子,5430
04/22,14,勇者,3,未来,677
04/22,14,勇者,4,海美,236
04/22,14,勇者,5,静香,225
04/22,14,勇者,6,翼,206
04/22,14,勇者,7,昴,190
04/22,14,勇者,8,琴葉,174
04/22,14,勇者,9,志保,139
04/22,14,勇者,10,紗代子,104
04/22,17,勇者,1,杏奈,5462
04/22,17,勇者,2,百合子,5456
04/22,17,勇者,3,未来,678
04/22,17,勇者,4,海美,242
04/22,17,勇者,5,静香,226
04/22,17,勇者,6,翼,208
04/22,17,勇者,7,昴,190
04/22,17,勇者,8,琴葉,174
04/22,17,勇者,9,志保,139
04/22,17,勇者,10,紗代子,104
04/22,18,勇者,1,杏奈,6461
04/22,18,勇者,2,百合子,6438
04/22,18,勇者,3,未来,696
04/22,18,勇者,4,海美,257
04/22,18,勇者,5,翼,232
04/22,18,勇者,6,静香,226
04/22,18,勇者,7,昴,194
04/22,18,勇者,8,琴葉,175
04/22,18,勇者,9,志保,141
04/22,18,勇者,10,可奈,115
04/22,19,勇者,1,杏奈,8030
04/22,19,勇者,2,百合子,7950
04/22,19,勇者,3,未来,724
04/22,19,勇者,4,海美,268
04/22,19,勇者,5,翼,238
04/22,19,勇者,6,静香,231
04/22,19,勇者,7,昴,221
04/22,19,勇者,8,琴葉,185
04/22,19,勇者,9,志保,141
04/22,19,勇者,10,可奈,115
04/22,20,勇者,1,杏奈,9402
04/22,20,勇者,2,百合子,9214
04/22,20,勇者,3,未来,765
04/22,20,勇者,4,海美,271
04/22,20,勇者,5,翼,242
04/22,20,勇者,6,昴,235
04/22,20,勇者,7,静香,231
04/22,20,勇者,8,琴葉,185
04/22,20,勇者,9,志保,142
04/22,20,勇者,10,紗代子,119
04/22,23,勇者,1,百合子,10007
04/22,23,勇者,2,杏奈,9931
04/22,23,勇者,3,未来,792
04/22,23,勇者,4,海美,273
04/22,23,勇者,5,昴,268
04/22,23,勇者,6,翼,243
04/22,23,勇者,7,静香,231
04/22,23,勇者,8,琴葉,215
04/22,23,勇者,9,志保,144
04/22,23,勇者,10,紗代子,120
04/23,0,勇者,1,杏奈,12383
04/23,0,勇者,2,百合子,11599
04/23,0,勇者,3,未来,881
04/23,0,勇者,4,海美,288
04/23,0,勇者,5,昴,278
04/23,0,勇者,6,琴葉,269
04/23,0,勇者,7,翼,259
04/23,0,勇者,8,静香,249
04/23,0,勇者,9,志保,157
04/23,0,勇者,10,紗代子,128
04/23,1,勇者,1,杏奈,14595
04/23,1,勇者,2,百合子,13522
04/23,1,勇者,3,未来,939
04/23,1,勇者,4,海美,430
04/23,1,勇者,5,琴葉,333
04/23,1,勇者,6,翼,300
04/23,1,勇者,7,昴,279
04/23,1,勇者,8,静香,272
04/23,1,勇者,9,亜利沙,169
04/23,1,勇者,10,志保,159
04/23,2,勇者,1,杏奈,15677
04/23,2,勇者,2,百合子,14883
04/23,2,勇者,3,未来,945
04/23,2,勇者,4,海美,441
04/23,2,勇者,5,琴葉,348
04/23,2,勇者,6,昴,344
04/23,2,勇者,7,翼,309
04/23,2,勇者,8,静香,298
04/23,2,勇者,9,亜利沙,173
04/23,2,勇者,10,志保,162
04/23,3,勇者,1,杏奈,16211
04/23,3,勇者,2,百合子,15531
04/23,3,勇者,3,未来,957
04/23,3,勇者,4,海美,441
04/23,3,勇者,5,琴葉,349
04/23,3,勇者,6,昴,346
04/23,3,勇者,7,静香,334
04/23,3,勇者,8,翼,317
04/23,3,勇者,9,亜利沙,173
04/23,3,勇者,10,志保,167
04/23,4,勇者,1,杏奈,16506
04/23,4,勇者,2,百合子,16096
04/23,4,勇者,3,未来,1010
04/23,4,勇者,4,海美,441
04/23,4,勇者,5,琴葉,351
04/23,4,勇者,6,昴,347
04/23,4,勇者,7,静香,335
04/23,4,勇者,8,翼,317
04/23,4,勇者,9,亜利沙,174
04/23,4,勇者,10,志保,174
04/23,5,勇者,1,杏奈,16688
04/23,5,勇者,2,百合子,16365
04/23,5,勇者,3,未来,1087
04/23,5,勇者,4,海美,442
04/23,5,勇者,5,昴,370
04/23,5,勇者,6,琴葉,354
04/23,5,勇者,7,静香,336
04/23,5,勇者,8,翼,317
04/23,5,勇者,9,亜利沙,175
04/23,5,勇者,10,志保,174
04/23,6,勇者,1,杏奈,16891
04/23,6,勇者,2,百合子,16595
04/23,6,勇者,3,未来,1087
04/23,6,勇者,4,海美,464
04/23,6,勇者,5,昴,370
04/23,6,勇者,6,琴葉,354
04/23,6,勇者,7,静香,336
04/23,6,勇者,8,翼,322
04/23,6,勇者,9,亜利沙,205
04/23,6,勇者,10,志保,174
04/23,7,勇者,1,杏奈,17281
04/23,7,勇者,2,百合子,17092
04/23,7,勇者,3,未来,1089
04/23,7,勇者,4,海美,469
04/23,7,勇者,5,昴,373
04/23,7,勇者,6,琴葉,367
04/23,7,勇者,7,静香,340
04/23,7,勇者,8,翼,322
04/23,7,勇者,9,亜利沙,206
04/23,7,勇者,10,志保,176
04/23,8,勇者,1,百合子,17917
04/23,8,勇者,2,杏奈,17879
04/23,8,勇者,3,未来,1092
04/23,8,勇者,4,海美,545
04/23,8,勇者,5,昴,374
04/23,8,勇者,6,琴葉,367
04/23,8,勇者,7,静香,342
04/23,8,勇者,8,翼,323
04/23,8,勇者,9,亜利沙,207
04/23,8,勇者,10,志保,188
04/23,9,勇者,1,杏奈,18897
04/23,9,勇者,2,百合子,18641
04/23,9,勇者,3,未来,1137
04/23,9,勇者,4,海美,558
04/23,9,勇者,5,昴,374
04/23,9,勇者,6,琴葉,367
04/23,9,勇者,7,静香,342
04/23,9,勇者,8,翼,326
04/23,9,勇者,9,亜利沙,209
04/23,9,勇者,10,志保,188
04/23,10,勇者,1,杏奈,19747
04/23,10,勇者,2,百合子,19404
04/23,10,勇者,3,未来,1161
04/23,10,勇者,4,海美,558
04/23,10,勇者,5,昴,377
04/23,10,勇者,6,琴葉,371
04/23,10,勇者,7,静香,355
04/23,10,勇者,8,翼,328
04/23,10,勇者,9,亜利沙,217
04/23,10,勇者,10,志保,188
04/23,11,勇者,1,杏奈,20599
04/23,11,勇者,2,百合子,20254
04/23,11,勇者,3,未来,1206
04/23,11,勇者,4,海美,559
04/23,11,勇者,5,昴,396
04/23,11,勇者,6,琴葉,375
04/23,11,勇者,7,静香,355
04/23,11,勇者,8,翼,335
04/23,11,勇者,9,亜利沙,225
04/23,11,勇者,10,志保,209
04/23,12,勇者,1,杏奈,21671
04/23,12,勇者,2,百合子,20940
04/23,12,勇者,3,未来,1232
04/23,12,勇者,4,海美,560
04/23,12,勇者,5,昴,399
04/23,12,勇者,6,琴葉,375
04/23,12,勇者,7,静香,355
04/23,12,勇者,8,翼,336
04/23,12,勇者,9,亜利沙,235
04/23,12,勇者,10,志保,209
04/23,13,勇者,1,杏奈,22230
04/23,13,勇者,2,百合子,21508
04/23,13,勇者,3,未来,1235
04/23,13,勇者,4,海美,564
04/23,13,勇者,5,昴,402
04/23,13,勇者,6,琴葉,377
04/23,13,勇者,7,静香,358
04/23,13,勇者,8,翼,337
04/23,13,勇者,9,亜利沙,237
04/23,13,勇者,10,志保,209
04/23,14,勇者,1,杏奈,22994
04/23,14,勇者,2,百合子,22057
04/23,14,勇者,3,未来,1263
04/23,14,勇者,4,海美,580
04/23,14,勇者,5,昴,402
04/23,14,勇者,6,琴葉,379
04/23,14,勇者,7,静香,366
04/23,14,勇者,8,翼,339
04/23,14,勇者,9,亜利沙,237
04/23,14,勇者,10,志保,210
04/23,15,勇者,1,杏奈,23304
04/23,15,勇者,2,百合子,23150
04/23,15,勇者,3,未来,1405
04/23,15,勇者,4,海美,580
04/23,15,勇者,5,昴,490
04/23,15,勇者,6,琴葉,380
04/23,15,勇者,7,静香,366
04/23,15,勇者,8,翼,339
04/23,15,勇者,9,亜利沙,238
04/23,15,勇者,10,奈緒,221
04/23,16,勇者,1,百合子,24099
04/23,16,勇者,2,杏奈,23938
04/23,16,勇者,3,未来,1412
04/23,16,勇者,4,海美,603
04/23,16,勇者,5,昴,493
04/23,16,勇者,6,静香,389
04/23,16,勇者,7,琴葉,385
04/23,16,勇者,8,翼,342
04/23,16,勇者,9,亜利沙,242
04/23,16,勇者,10,奈緒,230
04/23,17,勇者,1,杏奈,24896
04/23,17,勇者,2,百合子,24761
04/23,17,勇者,3,未来,1415
04/23,17,勇者,4,海美,603
04/23,17,勇者,5,昴,530
04/23,17,勇者,6,静香,391
04/23,17,勇者,7,琴葉,386
04/23,17,勇者,8,翼,343
04/23,17,勇者,9,亜利沙,244
04/23,17,勇者,10,奈緒,230
04/23,18,勇者,1,百合子,25589
04/23,18,勇者,2,杏奈,25568
04/23,18,勇者,3,未来,1435
04/23,18,勇者,4,海美,604
04/23,18,勇者,5,昴,538
04/23,18,勇者,6,静香,394
04/23,18,勇者,7,琴葉,391
04/23,18,勇者,8,翼,359
04/23,18,勇者,9,亜利沙,247
04/23,18,勇者,10,奈緒,230
04/23,19,勇者,1,杏奈,26540
04/23,19,勇者,2,百合子,26179
04/23,19,勇者,3,未来,1485
04/23,19,勇者,4,海美,608
04/23,19,勇者,5,昴,539
04/23,19,勇者,6,琴葉,400
04/23,19,勇者,7,静香,398
04/23,19,勇者,8,翼,360
04/23,19,勇者,9,亜利沙,249
04/23,19,勇者,10,奈緒,230
04/23,20,勇者,1,杏奈,27337
04/23,20,勇者,2,百合子,26891
04/23,20,勇者,3,未来,1589
04/23,20,勇者,4,海美,608
04/23,20,勇者,5,昴,557
04/23,20,勇者,6,静香,434
04/23,20,勇者,7,琴葉,403
04/23,20,勇者,8,翼,374
04/23,20,勇者,9,亜利沙,252
04/23,20,勇者,10,奈緒,249
04/23,21,勇者,1,杏奈,28082
04/23,21,勇者,2,百合子,27796
04/23,21,勇者,3,未来,1642
04/23,21,勇者,4,海美,610
04/23,21,勇者,5,昴,572
04/23,21,勇者,6,静香,434
04/23,21,勇者,7,琴葉,404
04/23,21,勇者,8,翼,375
04/23,21,勇者,9,亜利沙,254
04/23,21,勇者,10,志保,250
04/23,22,勇者,1,杏奈,28877
04/23,22,勇者,2,百合子,28408
04/23,22,勇者,3,未来,1656
04/23,22,勇者,4,海美,611
04/23,22,勇者,5,昴,580
04/23,22,勇者,6,静香,454
04/23,22,勇者,7,琴葉,408
04/23,22,勇者,8,翼,404
04/23,22,勇者,9,志保,267
04/23,22,勇者,10,亜利沙,256
04/23,23,勇者,1,杏奈,29803
04/23,23,勇者,2,百合子,29561
04/23,23,勇者,3,未来,1673
04/23,23,勇者,4,海美,612
04/23,23,勇者,5,昴,582
04/23,23,勇者,6,静香,460
04/23,23,勇者,7,琴葉,409
04/23,23,勇者,8,翼,405
04/23,23,勇者,9,志保,278
04/23,23,勇者,10,亜利沙,256
04/24,0,勇者,1,百合子,30701
04/24,0,勇者,2,杏奈,30595
04/24,0,勇者,3,未来,1701
04/24,0,勇者,4,昴,677
04/24,0,勇者,5,海美,620
04/24,0,勇者,6,静香,488
04/24,0,勇者,7,翼,422
04/24,0,勇者,8,琴葉,420
04/24,0,勇者,9,志保,278
04/24,0,勇者,10,亜利沙,261
04/24,1,勇者,1,杏奈,31850
04/24,1,勇者,2,百合子,31777
04/24,1,勇者,3,未来,1742
04/24,1,勇者,4,昴,701
04/24,1,勇者,5,海美,620
04/24,1,勇者,6,静香,582
04/24,1,勇者,7,翼,470
04/24,1,勇者,8,琴葉,435
04/24,1,勇者,9,志保,283
04/24,1,勇者,10,亜利沙,271
04/24,2,勇者,1,百合子,32571
04/24,2,勇者,2,杏奈,32466
04/24,2,勇者,3,未来,1755
04/24,2,勇者,4,昴,705
04/24,2,勇者,5,静香,625
04/24,2,勇者,6,海美,620
04/24,2,勇者,7,翼,473
04/24,2,勇者,8,琴葉,438
04/24,2,勇者,9,志保,312
04/24,2,勇者,10,このみ,301
04/24,3,勇者,1,百合子,33346
04/24,3,勇者,2,杏奈,33193
04/24,3,勇者,3,未来,1756
04/24,3,勇者,4,昴,705
04/24,3,勇者,5,静香,639
04/24,3,勇者,6,海美,621
04/24,3,勇者,7,翼,473
04/24,3,勇者,8,琴葉,439
04/24,3,勇者,9,志保,331
04/24,3,勇者,10,このみ,302
04/24,4,勇者,1,百合子,33659
04/24,4,勇者,2,杏奈,33621
04/24,4,勇者,3,未来,1786
04/24,4,勇者,4,昴,717
04/24,4,勇者,5,静香,669
04/24,4,勇者,6,海美,622
04/24,4,勇者,7,翼,488
04/24,4,勇者,8,琴葉,439
04/24,4,勇者,9,志保,331
04/24,4,勇者,10,このみ,302
04/24,5,勇者,1,杏奈,33798
04/24,5,勇者,2,百合子,33767
04/24,5,勇者,3,未来,1796
04/24,5,勇者,4,昴,718
04/24,5,勇者,5,静香,669
04/24,5,勇者,6,海美,622
04/24,5,勇者,7,翼,489
04/24,5,勇者,8,琴葉,453
04/24,5,勇者,9,志保,331
04/24,5,勇者,10,このみ,302
04/24,6,勇者,1,杏奈,33864
04/24,6,勇者,2,百合子,33815
04/24,6,勇者,3,未来,1866
04/24,6,勇者,4,昴,719
04/24,6,勇者,5,静香,669
04/24,6,勇者,6,海美,622
04/24,6,勇者,7,翼,491
04/24,6,勇者,8,琴葉,453
04/24,6,勇者,9,志保,333
04/24,6,勇者,10,このみ,302
04/24,7,勇者,1,百合子,34044
04/24,7,勇者,2,杏奈,33996
04/24,7,勇者,3,未来,1875
04/24,7,勇者,4,昴,720
04/24,7,勇者,5,静香,669
04/24,7,勇者,6,海美,622
04/24,7,勇者,7,翼,501
04/24,7,勇者,8,琴葉,454
04/24,7,勇者,9,志保,333
04/24,7,勇者,10,このみ,302
04/24,8,勇者,1,百合子,34330
04/24,8,勇者,2,杏奈,34227
04/24,8,勇者,3,未来,1881
04/24,8,勇者,4,昴,720
04/24,8,勇者,5,静香,669
04/24,8,勇者,6,海美,634
04/24,8,勇者,7,翼,501
04/24,8,勇者,8,琴葉,469
04/24,8,勇者,9,志保,333
04/24,8,勇者,10,このみ,302
04/24,9,勇者,1,杏奈,34816
04/24,9,勇者,2,百合子,34671
04/24,9,勇者,3,未来,1894
04/24,9,勇者,4,昴,722
04/24,9,勇者,5,静香,672
04/24,9,勇者,6,海美,634
04/24,9,勇者,7,翼,501
04/24,9,勇者,8,琴葉,473
04/24,9,勇者,9,志保,333
04/24,9,勇者,10,このみ,302
04/24,10,勇者,1,杏奈,35168
04/24,10,勇者,2,百合子,35078
04/24,10,勇者,3,未来,1897
04/24,10,勇者,4,昴,770
04/24,10,勇者,5,海美,730
04/24,10,勇者,6,静香,676
04/24,10,勇者,7,琴葉,560
04/24,10,勇者,8,翼,520
04/24,10,勇者,9,志保,333
04/24,10,勇者,10,このみ,332
04/24,11,勇者,1,杏奈,35808
04/24,11,勇者,2,百合子,35766
04/24,11,勇者,3,未来,1908
04/24,11,勇者,4,昴,823
04/24,11,勇者,5,海美,740
04/24,11,勇者,6,静香,681
04/24,11,勇者,7,琴葉,620
04/24,11,勇者,8,翼,520
04/24,11,勇者,9,志保,333
04/24,11,勇者,10,このみ,332
04/24,12,勇者,1,杏奈,36519
04/24,12,勇者,2,百合子,36458
04/24,12,勇者,3,未来,1908
04/24,12,勇者,4,昴,828
04/24,12,勇者,5,海美,740
04/24,12,勇者,6,静香,682
04/24,12,勇者,7,琴葉,626
04/24,12,勇者,8,翼,522
04/24,12,勇者,9,志保,333
04/24,12,勇者,10,このみ,332
04/24,13,勇者,1,杏奈,37082
04/24,13,勇者,2,百合子,36886
04/24,13,勇者,3,未来,1922
04/24,13,勇者,4,昴,834
04/24,13,勇者,5,海美,740
04/24,13,勇者,6,静香,682
04/24,13,勇者,7,琴葉,627
04/24,13,勇者,8,翼,522
04/24,13,勇者,9,志保,440
04/24,13,勇者,10,このみ,332
04/24,14,勇者,1,杏奈,37601
04/24,14,勇者,2,百合子,37554
04/24,14,勇者,3,未来,1946
04/24,14,勇者,4,昴,835
04/24,14,勇者,5,海美,747
04/24,14,勇者,6,静香,684
04/24,14,勇者,7,琴葉,628
04/24,14,勇者,8,翼,523
04/24,14,勇者,9,志保,441
04/24,14,勇者,10,このみ,333
04/24,15,勇者,1,杏奈,38097
04/24,15,勇者,2,百合子,38053
04/24,15,勇者,3,未来,1968
04/24,15,勇者,4,昴,836
04/24,15,勇者,5,海美,795
04/24,15,勇者,6,静香,685
04/24,15,勇者,7,琴葉,632
04/24,15,勇者,8,翼,523
04/24,15,勇者,9,志保,442
04/24,15,勇者,10,環,334
04/24,16,勇者,1,杏奈,38440
04/24,16,勇者,2,百合子,38271
04/24,16,勇者,3,未来,1970
04/24,16,勇者,4,昴,836
04/24,16,勇者,5,海美,795
04/24,16,勇者,6,静香,685
04/24,16,勇者,7,琴葉,635
04/24,16,勇者,8,翼,523
04/24,16,勇者,9,志保,446
04/24,16,勇者,10,環,335
04/24,17,勇者,1,杏奈,38650
04/24,17,勇者,2,百合子,38599
04/24,17,勇者,3,未来,1980
04/24,17,勇者,4,昴,837
04/24,17,勇者,5,海美,795
04/24,17,勇者,6,静香,685
04/24,17,勇者,7,琴葉,648
04/24,17,勇者,8,翼,540
04/24,17,勇者,9,志保,477
04/24,17,勇者,10,環,336
04/24,18,勇者,1,百合子,39234
04/24,18,勇者,2,杏奈,39153
04/24,18,勇者,3,未来,1988
04/24,18,勇者,4,昴,843
04/24,18,勇者,5,海美,795
04/24,18,勇者,6,静香,685
04/24,18,勇者,7,琴葉,665
04/24,18,勇者,8,翼,544
04/24,18,勇者,9,志保,507
04/24,18,勇者,10,環,336
04/24,19,勇者,1,杏奈,39886
04/24,19,勇者,2,百合子,39733
04/24,19,勇者,3,未来,2007
04/24,19,勇者,4,昴,845
04/24,19,勇者,5,海美,796
04/24,19,勇者,6,静香,687
04/24,19,勇者,7,琴葉,665
04/24,19,勇者,8,翼,565
04/24,19,勇者,9,志保,507
04/24,19,勇者,10,環,336
04/24,20,勇者,1,百合子,40462
04/24,20,勇者,2,杏奈,40367
04/24,20,勇者,3,未来,2054
04/24,20,勇者,4,昴,847
04/24,20,勇者,5,海美,804
04/24,20,勇者,6,静香,688
04/24,20,勇者,7,琴葉,666
04/24,20,勇者,8,翼,566
04/24,20,勇者,9,志保,507
04/24,20,勇者,10,環,336
04/24,21,勇者,1,杏奈,41068
04/24,21,勇者,2,百合子,40943
04/24,21,勇者,3,未来,2075
04/24,21,勇者,4,昴,850
04/24,21,勇者,5,海美,812
04/24,21,勇者,6,静香,690
04/24,21,勇者,7,琴葉,666
04/24,21,勇者,8,翼,582
04/24,21,勇者,9,志保,508
04/24,21,勇者,10,環,336
04/24,22,勇者,1,杏奈,41596
04/24,22,勇者,2,百合子,41405
04/24,22,勇者,3,未来,2130
04/24,22,勇者,4,昴,853
04/24,22,勇者,5,海美,815
04/24,22,勇者,6,静香,695
04/24,22,勇者,7,琴葉,667
04/24,22,勇者,8,翼,582
04/24,22,勇者,9,志保,508
04/24,22,勇者,10,環,337
04/24,23,勇者,1,百合子,41996
04/24,23,勇者,2,杏奈,41996
04/24,23,勇者,3,未来,2182
04/24,23,勇者,4,昴,853
04/24,23,勇者,5,海美,819
04/24,23,勇者,6,静香,722
04/24,23,勇者,7,琴葉,667
04/24,23,勇者,8,翼,583
04/24,23,勇者,9,志保,508
04/24,23,勇者,10,環,337
04/25,0,勇者,1,百合子,42547
04/25,0,勇者,2,杏奈,42457
04/25,0,勇者,3,未来,2185
04/25,0,勇者,4,昴,855
04/25,0,勇者,5,海美,824
04/25,0,勇者,6,静香,724
04/25,0,勇者,7,琴葉,670
04/25,0,勇者,8,翼,584
04/25,0,勇者,9,志保,512
04/25,0,勇者,10,環,366
04/25,1,勇者,1,百合子,43922
04/25,1,勇者,2,杏奈,43692
04/25,1,勇者,3,未来,2226
04/25,1,勇者,4,昴,860
04/25,1,勇者,5,海美,855
04/25,1,勇者,6,静香,779
04/25,1,勇者,7,琴葉,683
04/25,1,勇者,8,翼,594
04/25,1,勇者,9,志保,513
04/25,1,勇者,10,環,366
04/25,3,勇者,1,百合子,44874
04/25,3,勇者,2,杏奈,44616
04/25,3,勇者,3,未来,2239
04/25,3,勇者,4,昴,958
04/25,3,勇者,5,静香,910
04/25,3,勇者,6,海美,855
04/25,3,勇者,7,琴葉,686
04/25,3,勇者,8,翼,602
04/25,3,勇者,9,志保,513
04/25,3,勇者,10,環,376
04/25,4,勇者,1,百合子,45073
04/25,4,勇者,2,杏奈,44806
04/25,4,勇者,3,未来,2239
04/25,4,勇者,4,昴,959
04/25,4,勇者,5,静香,910
04/25,4,勇者,6,海美,880
04/25,4,勇者,7,琴葉,687
04/25,4,勇者,8,翼,603
04/25,4,勇者,9,志保,515
04/25,4,勇者,10,環,376
04/25,5,勇者,1,百合子,45122
04/25,5,勇者,2,杏奈,44965
04/25,5,勇者,3,未来,2239
04/25,5,勇者,4,昴,959
04/25,5,勇者,5,静香,910
04/25,5,勇者,6,海美,880
04/25,5,勇者,7,琴葉,687
04/25,5,勇者,8,翼,603
04/25,5,勇者,9,志保,515
04/25,5,勇者,10,環,376
04/25,6,勇者,1,百合子,45137
04/25,6,勇者,2,杏奈,45010
04/25,6,勇者,3,未来,2240
04/25,6,勇者,4,昴,965
04/25,6,勇者,5,静香,910
04/25,6,勇者,6,海美,880
04/25,6,勇者,7,琴葉,687
04/25,6,勇者,8,翼,612
04/25,6,勇者,9,志保,516
04/25,6,勇者,10,環,376
04/25,7,勇者,1,百合子,45294
04/25,7,勇者,2,杏奈,45238
04/25,7,勇者,3,未来,2242
04/25,7,勇者,4,昴,965
04/25,7,勇者,5,静香,911
04/25,7,勇者,6,海美,884
04/25,7,勇者,7,琴葉,688
04/25,7,勇者,8,翼,613
04/25,7,勇者,9,志保,518
04/25,7,勇者,10,環,376
04/25,8,勇者,1,杏奈,45766
04/25,8,勇者,2,百合子,45664
04/25,8,勇者,3,未来,2244
04/25,8,勇者,4,昴,990
04/25,8,勇者,5,静香,911
04/25,8,勇者,6,海美,888
04/25,8,勇者,7,琴葉,689
04/25,8,勇者,8,翼,644
04/25,8,勇者,9,志保,518
04/25,8,勇者,10,環,376
04/25,9,勇者,1,杏奈,46074
04/25,9,勇者,2,百合子,46040
04/25,9,勇者,3,未来,2267
04/25,9,勇者,4,昴,994
04/25,9,勇者,5,海美,919
04/25,9,勇者,6,静香,912
04/25,9,勇者,7,琴葉,699
04/25,9,勇者,8,翼,645
04/25,9,勇者,9,志保,519
04/25,9,勇者,10,環,377
04/25,10,勇者,1,百合子,46339
04/25,10,勇者,2,杏奈,46258
04/25,10,勇者,3,未来,2281
04/25,10,勇者,4,昴,996
04/25,10,勇者,5,海美,929
04/25,10,勇者,6,静香,914
04/25,10,勇者,7,琴葉,702
04/25,10,勇者,8,翼,648
04/25,10,勇者,9,志保,519
04/25,10,勇者,10,環,377
04/25,11,勇者,1,百合子,46578
04/25,11,勇者,2,杏奈,46361
04/25,11,勇者,3,未来,2283
04/25,11,勇者,4,昴,1000
04/25,11,勇者,5,海美,931
04/25,11,勇者,6,静香,914
04/25,11,勇者,7,琴葉,704
04/25,11,勇者,8,翼,648
04/25,11,勇者,9,志保,519
04/25,11,勇者,10,環,377
04/25,12,勇者,1,杏奈,46925
04/25,12,勇者,2,百合子,46800
04/25,12,勇者,3,未来,2297
04/25,12,勇者,4,昴,1005
04/25,12,勇者,5,海美,931
04/25,12,勇者,6,静香,914
04/25,12,勇者,7,琴葉,704
04/25,12,勇者,8,翼,648
04/25,12,勇者,9,志保,520
04/25,12,勇者,10,環,377
04/25,13,勇者,1,杏奈,47241
04/25,13,勇者,2,百合子,47038
04/25,13,勇者,3,未来,2309
04/25,13,勇者,4,昴,1005
04/25,13,勇者,5,静香,932
04/25,13,勇者,6,海美,932
04/25,13,勇者,7,琴葉,704
04/25,13,勇者,8,翼,649
04/25,13,勇者,9,志保,521
04/25,13,勇者,10,このみ,402
04/25,14,勇者,1,杏奈,47462
04/25,14,勇者,2,百合子,47359
04/25,14,勇者,3,未来,2312
04/25,14,勇者,4,昴,1006
04/25,14,勇者,5,静香,934
04/25,14,勇者,6,海美,933
04/25,14,勇者,7,琴葉,704
04/25,14,勇者,8,翼,649
04/25,14,勇者,9,志保,521
04/25,14,勇者,10,このみ,402
04/25,15,勇者,1,杏奈,47623
04/25,15,勇者,2,百合子,47595
04/25,15,勇者,3,未来,2315
04/25,15,勇者,4,昴,1009
04/25,15,勇者,5,静香,936
04/25,15,勇者,6,海美,933
04/25,15,勇者,7,琴葉,704
04/25,15,勇者,8,翼,651
04/25,15,勇者,9,志保,522
04/25,15,勇者,10,このみ,402
04/25,16,勇者,1,百合子,47839
04/25,16,勇者,2,杏奈,47687
04/25,16,勇者,3,未来,2327
04/25,16,勇者,4,昴,1012
04/25,16,勇者,5,静香,936
04/25,16,勇者,6,海美,933
04/25,16,勇者,7,琴葉,704
04/25,16,勇者,8,翼,651
04/25,16,勇者,9,志保,522
04/25,16,勇者,10,このみ,402
04/25,17,勇者,1,杏奈,48066
04/25,17,勇者,2,百合子,47971
04/25,17,勇者,3,未来,2327
04/25,17,勇者,4,昴,1012
04/25,17,勇者,5,海美,941
04/25,17,勇者,6,静香,937
04/25,17,勇者,7,琴葉,704
04/25,17,勇者,8,翼,691
04/25,17,勇者,9,志保,522
04/25,17,勇者,10,このみ,402
04/25,18,勇者,1,百合子,48441
04/25,18,勇者,2,杏奈,48427
04/25,18,勇者,3,未来,2328
04/25,18,勇者,4,昴,1099
04/25,18,勇者,5,静香,953
